offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,90.0,19,D,6.7,False,False,1.0,,,0,,,100.0,,85,2.0,,1.0,10.0,4.0,,,2.0,,1.0,0,0,,,0,0,,48086,Eirik Haugan,1104355
,90.0,2,D,6.6,False,False,1.0,,,0,,,76.0,,75,1.0,,4.0,4.0,2.0,,,1.0,,1.0,0,0,,,0,0,,39035,Martin Bjornbak,1104355
,90.0,25,D,7.3,False,False,,,,0,,,86.0,1.0,72,1.0,,5.0,5.0,2.0,,,1.0,1.0,,0,0,,,0,0,,15927,Anders Hagelskjær,1104355
1.0,90.0,28,D,7.2,False,False,1.0,1.0,,0,,,42.0,1.0,29,1.0,,1.0,12.0,5.0,1.0,1.0,2.0,1.0,2.0,0,0,,,0,0,,39040,Kristoffer Haugen,1104355
,90.0,20,M,7.2,False,False,1.0,,,0,,,40.0,4.0,29,1.0,,2.0,15.0,5.0,,,2.0,,2.0,0,0,,,0,0,,151191,Kristian Eriksen,1104355
,72.0,8,M,6.6,False,False,,,,0,,,67.0,1.0,56,,1.0,,11.0,6.0,,,,2.0,1.0,1,0,,,0,0,,57443,Sivert Mannsverk,1104355
,66.0,7,F,7.7,False,False,1.0,1.0,1.0,0,,,26.0,3.0,19,,,,2.0,1.0,1.0,,,1.0,,0,0,,,0,0,,39049,Magnus Eikrem,1104355
,88.0,16,M,7,False,False,1.0,,,0,,,33.0,,19,5.0,,,13.0,10.0,4.0,2.0,,1.0,,0,0,,,0,0,,39036,Emil Breivik,1104355
2.0,66.0,11,F,6.9,False,False,3.0,1.0,,0,,,4.0,,4,,,,3.0,,,,1.0,,,0,0,,,0,0,,39287,Ola Brynhildsen,1104355
,24.0,9,F,6.7,False,True,,,,0,,,7.0,,6,,,,3.0,1.0,1.0,1.0,,,,0,0,,,0,0,,39220,Veton Berisha,1104355
,24.0,10,M,6.3,False,True,1.0,,,0,,,9.0,,7,,,,3.0,1.0,2.0,1.0,,,,0,0,,,0,0,,57198,Eric Kitolano,1104355
,18.0,6,M,6.9,False,True,,,,0,,,28.0,,26,,,1.0,,,,,,,,0,0,,,0,0,,39047,Martin Ellingsen,1104355
,8.0,15,M,6.3,False,True,,,,0,,,3.0,,2,2.0,,,4.0,2.0,,,1.0,,,0,0,,,0,0,,39090,Marcus Andre Kaasa,1104355
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,70503,Oliver Petersen,1104355
,,34,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,317417,Peder Hoel Lervik,1104355
,,4,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,39233,Benjamin Hansen,1104355
,,5,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,39044,Eirik Hestad,1104355
,,14,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,39052,Erling Knudtzon,1104355
,,22,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,57203,Magnus Grødem,1104355
,,31,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,323369,Mathias Løvik,1104355
,,33,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,327759,Niklas Odegard,1104355
,90.0,69,G,7.2,False,False,,,,3,,6.0,24.0,,16,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,56868,Matevž Vidovšek,1104351
,90.0,2,D,6.5,False,False,,,,0,,,24.0,2.0,18,1.0,,,9.0,6.0,4.0,2.0,1.0,1.0,,0,0,,,0,0,,41747,Jorge Silva,1104351
1.0,90.0,14,D,6.2,False,False,,,,0,,,35.0,,24,2.0,,1.0,4.0,2.0,,,1.0,,1.0,0,0,,,0,0,,323371,Marcel Ratnik,1104351
,90.0,16,D,6.9,False,False,1.0,,,0,,,54.0,,46,1.0,2.0,,4.0,3.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,,7408,Ahmet Muhamedbegović,1104351
,90.0,3,D,6.3,False,False,2.0,1.0,,0,,,50.0,1.0,36,1.0,,1.0,14.0,8.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,,41996,David Sualehe,1104351
,86.0,99,F,7.2,False,False,2.0,,,0,,,35.0,3.0,30,,,1.0,8.0,4.0,3.0,1.0,,3.0,1.0,0,0,,,0,0,,41953,Rui Pedro,1104351
,45.0,11,M,7.2,False,False,1.0,1.0,,0,,,17.0,1.0,14,,,1.0,5.0,4.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,,106815,Saar Fadida,1104351
,90.0,10,D,6.3,False,False,1.0,,,0,,,38.0,3.0,29,3.0,,,13.0,8.0,4.0,1.0,,1.0,2.0,0,0,,,0,0,,17789,Timi Max Elšnik,1104351
,77.0,21,M,6.5,False,False,1.0,,,0,,,19.0,,17,1.0,,,5.0,1.0,,,1.0,,1.0,0,0,,,0,0,,14539,Ivan Posavec,1104351
,86.0,19,M,6.9,False,False,1.0,1.0,,0,,,26.0,1.0,18,1.0,,,12.0,5.0,4.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,109987,Svit Sešlar,1104351
,65.0,17,F,6.2,False,False,,,,0,,,8.0,,5,1.0,,,12.0,1.0,2.0,,1.0,,3.0,0,0,,,0,0,,348207,Admir Bristrić,1104351
,45.0,20,F,6.5,False,True,,,,0,,,6.0,,5,3.0,,,10.0,3.0,3.0,,,,3.0,1,0,,,0,0,,280337,Nemanja Motika,1104351
1.0,25.0,37,F,6.9,False,True,,,,0,,,4.0,,3,1.0,,,8.0,5.0,3.0,2.0,,2.0,,0,0,,,0,0,,10405,Pedro Lucas,1104351
,13.0,33,D,6.7,False,True,1.0,,,0,,,6.0,,6,,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,,337203,Nemanja Gavrić,1104351
,12.0,77,F,6.5,False,True,,,,0,,,1.0,,1,,,,1.0,,,,,,1.0,1,0,,,0,0,,400502,Aldin Jakupović,1104351
,12.0,9,F,6.7,False,True,,,,0,,,2.0,1.0,1,,,,,,,,,,,0,0,,,0,0,,109808,Mustafa Nukić,1104351
,,22,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,125522,Denis Pintol,1104351
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,326789,Žan Mauricio,1104351
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,67816,Mateo Karamatić,1104351
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,346532,Marko Ristic,1104351
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,280686,Pascal Juan Estrada,1104351
,,43,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,98518,Aljaž Krefl,1104351
,,26,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,368660,Vall Janković,1104351
,90.0,1,G,7.2,False,False,,,,0,,3.0,34.0,,22,,,,,,,,,,,0,0,,,0,0,0.0,429,Fernando Muslera,1104351
,90.0,93,D,7.6,False,False,1.0,1.0,,0,,,26.0,,18,6.0,,2.0,10.0,7.0,,,,1.0,3.0,0,0,,,0,0,,2195,Sacha Boey,1104351
2.0,90.0,25,D,7.2,False,False,,,,0,,,42.0,,30,,2.0,,5.0,4.0,,,,2.0,1.0,0,0,,,0,0,,15912,Victor Nelsson,1104351
,90.0,42,D,7.2,False,False,1.0,1.0,,0,,,30.0,,25,1.0,1.0,1.0,9.0,6.0,1.0,1.0,,,,0,0,,,0,0,,61837,Abdülkerim Bardakçı,1104351
,63.0,88,D,6.9,False,False,,,,0,,,14.0,,10,1.0,,1.0,5.0,1.0,,,1.0,,1.0,0,0,,,0,0,,145057,Kâzımcan Karataş,1104351
,90.0,22,M,6.9,False,False,,,,0,,,40.0,,31,2.0,,2.0,12.0,7.0,,,3.0,4.0,1.0,0,0,,,0,0,,264627,Berkan Kutlu,1104351
,87.0,27,M,7.2,False,False,,,,0,,,43.0,,37,3.0,1.0,4.0,5.0,3.0,,,,,2.0,1,0,,,0,0,,2375,Sérgio Oliveira,1104351
1.0,86.0,53,M,8,False,False,,,,0,1.0,,29.0,5.0,23,2.0,,1.0,14.0,5.0,3.0,2.0,2.0,1.0,,0,0,,,0,0,,63274,Barış Alper Yılmaz,1104351
,75.0,10,M,7.9,False,False,2.0,1.0,1.0,0,,,17.0,3.0,11,3.0,,,8.0,4.0,1.0,,,1.0,1.0,0,0,,,0,0,,332,Dries Mertens,1104351
1.0,90.0,7,M,8.9,False,False,3.0,2.0,1.0,0,1.0,,35.0,2.0,28,1.0,,1.0,7.0,4.0,2.0,2.0,1.0,1.0,1.0,0,0,,,0,0,,142959,Kerem Aktürkoğlu,1104351
1.0,75.0,94,F,6.9,False,False,4.0,2.0,,0,,,19.0,1.0,14,1.0,,,10.0,3.0,1.0,,1.0,2.0,,0,0,,,0,0,,3033,Cédric Bakambu,1104351
,27.0,2,D,7,False,True,,,,0,,,15.0,,12,3.0,,,8.0,6.0,,,,3.0,1.0,0,0,,,0,0,,650,Léo Dubois,1104351
,15.0,11,F,6.7,False,True,,,,0,,,3.0,1.0,3,2.0,,,8.0,3.0,2.0,,1.0,1.0,,0,0,,,0,0,,454,Yunus Akgün,1104351
,15.0,9,F,6.7,False,True,1.0,,,0,,,2.0,,1,,,,3.0,1.0,,,,1.0,1.0,0,0,,,0,0,,216,Mauro Icardi,1104351
,12.0,21,F,7.2,False,True,1.0,1.0,1.0,0,,,2.0,,1,,,,3.0,,,,2.0,,1.0,1,0,,,0,0,,37440,Halil Dervişoğlu,1104351
,11.0,23,D,6.9,False,True,1.0,1.0,,0,,,5.0,,4,,,,1.0,1.0,,,,,,0,0,,,0,0,,25448,Kaan Ayhan,1104351
,,19,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,61950,Günay Güvenç,1104351
,,40,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162513,Emin Bayram,1104351
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,227,Angeliño,1104351
,,6,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,36901,Fredrik Midtsjø,1104351
,,34,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1462,Lucas Torreira,1104351
,,59,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,388995,Caner Doğan,1104351
,,87,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,364378,Hamza Akman,1104351
,90.0,91,G,7.2,False,False,,,,0,,1.0,37.0,,35,,,,,,,,,,,0,0,,,0,0,0.0,31538,Alberto Brignoli,1102897
,90.0,2,D,7.2,False,False,1.0,,,0,,,56.0,,48,3.0,,1.0,9.0,6.0,2.0,2.0,1.0,1.0,1.0,0,0,,,0,0,,135839,Giorgos Vagiannidis,1102897
,90.0,21,D,7.3,False,False,1.0,,,0,,,84.0,,73,,1.0,2.0,8.0,2.0,1.0,,,,2.0,0,0,,,0,0,,969,Tin Jedvaj,1102897
,90.0,23,D,7.3,False,False,,,,0,,,83.0,,69,,,3.0,1.0,1.0,,,,1.0,,0,0,,,0,0,,824,Hörður Magnússon,1102897
,79.0,3,D,7.2,False,False,,,,0,,,33.0,2.0,29,1.0,,,7.0,4.0,1.0,,,3.0,1.0,0,0,,,0,0,,46819,Juankar,1102897
,90.0,4,M,7.7,True,False,2.0,,,0,,,89.0,,76,3.0,,1.0,8.0,6.0,,,,1.0,1.0,1,0,,,0,0,,47415,Rubén Pérez,1102897
,79.0,52,M,6.9,False,False,1.0,,,0,,,40.0,,33,,,1.0,7.0,5.0,,,,2.0,1.0,0,0,,,0,0,,37157,Tonny Vilhena,1102897
1.0,90.0,17,M,6.9,False,False,1.0,,,0,,,43.0,2.0,28,5.0,,,15.0,6.0,3.0,,1.0,1.0,2.0,0,0,,,0,0,,20863,Daniel Mancini,1102897
,72.0,31,M,6.6,False,False,2.0,,,0,,,29.0,,23,1.0,,,8.0,4.0,1.0,,,3.0,2.0,1,0,,,0,0,,30536,Filip Đuričić,1102897
,58.0,77,M,6.6,False,False,,,,0,,,11.0,1.0,7,1.0,,1.0,7.0,2.0,,,2.0,1.0,1.0,0,0,,,0,0,,2183,Benjamin Verbič,1102897
1.0,72.0,9,F,6.7,False,False,,,,0,,,7.0,1.0,6,1.0,,,7.0,2.0,,,,,1.0,0,0,,,0,0,,56026,Andraž Šporar,1102897
,32.0,8,M,6.5,False,True,,,,0,,,17.0,,14,,,,3.0,,1.0,,,,2.0,0,0,,,0,0,,14310,László Kleinheisler,1102897
,18.0,10,M,7.5,False,True,1.0,1.0,1.0,0,,,10.0,,9,1.0,,,3.0,1.0,,,1.0,,1.0,1,0,,,0,0,,18761,Bernard,1102897
,18.0,7,F,7,False,True,,,,0,1.0,,5.0,1.0,5,,,,3.0,1.0,1.0,,,,1.0,0,0,,,0,0,,26965,Fotis Ioannidis,1102897
,11.0,16,M,6.9,False,True,,,,0,,,21.0,,19,,,,,,,,,,,0,0,,,0,0,,56025,Adam Gnezda Čerin,1102897
,11.0,25,D,6.6,False,True,,,,0,,,6.0,,5,,,,,,,,,,,0,0,,,0,0,,2820,Filip Mladenović,1102897
,,15,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26732,Vasilios Xenopoulos,1102897
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1589,Yury Lodygin,1102897
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26848,Giannis Kotsiras,1102897
,,24,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328618,Georgios Sideras,1102897
,,14,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,38692,Erik Palmer-Brown,1102897
,,18,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,3575,Enis Çokaj,1102897
,,34,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,6252,Sebastián Palacios,1102897
,90.0,16,G,6.2,False,False,,,,1,,,22.0,,13,,,,,,,,,,,0,0,,,0,0,0.0,1557,Pau López,1102897
,90.0,7,D,6.6,False,False,1.0,,,0,,,31.0,,18,1.0,,1.0,5.0,5.0,,,,2.0,,0,0,,,0,0,,25008,Jonathan Clauss,1102897
,90.0,4,D,7.2,True,False,,,,0,,,29.0,,21,,3.0,2.0,6.0,5.0,,,,2.0,,0,0,,,0,0,,1775,Samuel Gigot,1102897
,90.0,5,D,7.2,False,False,,,,0,,,39.0,,31,4.0,1.0,4.0,10.0,6.0,2.0,,,1.0,1.0,1,0,,,0,0,,6,Leonardo Balerdi,1102897
,90.0,12,D,6.9,False,False,,,,0,,,29.0,1.0,17,1.0,,1.0,2.0,1.0,,,,,1.0,0,0,,,0,0,,10122,Renan Lodi,1102897
,75.0,23,M,7,False,False,,,,0,,,11.0,,4,1.0,,2.0,7.0,5.0,2.0,2.0,,2.0,1.0,0,0,,,0,0,,2218,Ismaïla Sarr,1102897
,85.0,27,M,6.6,False,False,,,,0,,,27.0,,19,2.0,,3.0,9.0,3.0,,,1.0,1.0,3.0,0,0,,,0,0,,30409,Jordan Veretout,1102897
,65.0,19,M,6.3,False,False,,,,0,,,26.0,,21,3.0,,,11.0,5.0,1.0,,,1.0,2.0,2,1,,,0,0,,926,Geoffrey Kondogbia,1102897
,67.0,8,M,6.3,False,False,1.0,1.0,,0,,,14.0,,13,,,2.0,12.0,4.0,5.0,2.0,1.0,2.0,,0,0,,,0,0,,129678,Azzedine Ounahi,1102897
1.0,75.0,29,F,6.3,False,False,,,,0,,,18.0,1.0,10,1.0,,,5.0,2.0,2.0,,,1.0,1.0,1,0,,,0,0,,18592,Iliman Ndiaye,1102897
1.0,86.0,10,F,6.2,False,False,1.0,,,0,,,14.0,,10,,,1.0,3.0,,,,,,2.0,0,0,,,0,0,,1465,Pierre-Emerick Aubameyang,1102897
,23.0,21,M,6.9,False,True,,,,0,,,6.0,,5,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,,21102,Valentin Rongier,1102897
,15.0,11,M,6.3,False,True,,,,0,,,3.0,,,3.0,,,9.0,5.0,2.0,,,2.0,1.0,0,0,,,0,0,,412,Amine Harit,1102897
,15.0,24,F,6.3,False,True,,,,0,,,5.0,,2,,,,1.0,,,,,,,0,0,,,0,0,,387533,François Régis Mughe,1102897
,13.0,6,M,6.6,False,True,,,,0,,,4.0,,3,1.0,,1.0,2.0,2.0,,,,1.0,,0,0,,,0,0,,1454,Mattéo Guendouzi,1102897
,12.0,99,D,6.3,False,True,,,,0,,,2.0,,1,,,,,,,,,,,0,0,,,0,0,,375,Chancel Mbemba,1102897
,,36,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,47426,Rubén Blanco,1102897
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,145060,Simon Ngapandouetnbu,1102897
,,95,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,195893,Souleymane Isaak Touré,1102897
,,34,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,283216,Bilal Nadir,1102897
,,37,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,343211,Emran Soglo,1102897
,,9,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,281408,Vitinha,1102897
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,785,Cengiz Ünder,1102897
,90.0,82,G,6.9,False,False,,,,2,,3.0,27.0,,23,,,,,,,,,,,0,0,,,0,0,0.0,336,Milan Borjan,1104347
,87.0,25,D,6.6,False,False,,,,0,,,37.0,2.0,29,,,1.0,4.0,2.0,2.0,2.0,1.0,,,0,0,,,0,0,,66245,Lukáš Pauschek,1104347
,90.0,4,D,6.9,False,False,1.0,,,0,,,55.0,,48,,2.0,1.0,2.0,,,,1.0,,1.0,0,0,,,0,0,,51171,Guram Kashia,1104347
,90.0,12,D,6.7,False,False,1.0,,,0,,,53.0,,47,1.0,1.0,,2.0,1.0,,,1.0,,,0,0,,,0,0,,61149,Kenan Bajrić,1104347
,90.0,36,D,7,False,False,1.0,1.0,,0,,,59.0,4.0,46,3.0,,4.0,11.0,4.0,2.0,,3.0,1.0,2.0,0,0,,,0,0,,1385,Lucas Lovat,1104347
,90.0,33,M,6.9,True,False,,,,0,,,54.0,,45,3.0,,1.0,16.0,8.0,5.0,2.0,3.0,3.0,1.0,0,0,,,0,0,,31023,Juraj Kucka,1104347
,75.0,88,M,6.7,False,False,,,,0,,,51.0,,45,1.0,,,10.0,6.0,3.0,2.0,1.0,3.0,,0,0,,,0,0,,68198,Kyriakos Savvidis,1104347
,90.0,20,M,7.2,False,False,2.0,,,0,,,62.0,1.0,53,1.0,,1.0,18.0,9.0,2.0,1.0,2.0,7.0,2.0,0,0,,,0,0,,55945,Jaba Kankava,1104347
,90.0,77,F,6.7,False,False,,,,0,,,23.0,1.0,14,,,,11.0,5.0,4.0,2.0,2.0,3.0,1.0,0,0,,,0,0,,61157,Aleksandar Čavrić,1104347
,74.0,15,F,7.3,False,False,2.0,1.0,,0,,,14.0,,12,,,,6.0,5.0,3.0,3.0,,2.0,,0,0,,,0,0,,141620,Malik Abubakari,1104347
,63.0,23,F,6.3,False,False,1.0,1.0,,0,,,17.0,,14,,,,8.0,,1.0,,2.0,,2.0,0,0,,,0,0,,131516,Sharani Zuberu,1104347
,27.0,11,M,7,False,True,1.0,1.0,,0,,,16.0,1.0,13,2.0,,,9.0,6.0,3.0,2.0,,2.0,,0,0,,,0,0,,56132,Tigran Barseghyan,1104347
,16.0,13,F,6.7,False,True,,,,0,,,3.0,1.0,3,,,,,,,,,,,0,0,,,0,0,,61156,David Strelec,1104347
,15.0,24,M,6.3,False,True,,,,0,,,14.0,,10,,,,3.0,1.0,2.0,,,,,0,0,,,0,0,,14677,Marko Tolić,1104347
,9.0,8,M,6.3,False,True,,,,0,,,4.0,,3,,,,,,,,,,,0,0,,,0,0,,1248,Jaromír Zmrhal,1104347
,,35,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,308907,Adam Hrdina,1104347
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,128446,Martin Trnovský,1104347
,,28,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2975,César Blackman,1104347
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,25374,Kevin Wimmer,1104347
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,28466,Richard Križan,1104347
,,26,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162281,Filip Lichý,1104347
,,18,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,383041,Nino Marcelli,1104347
,,3,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,47539,Uche Agbo,1104347
,90.0,16,G,7.9,False,False,,,,1,,4.0,28.0,1.0,25,,,,2.0,2.0,,,,,,0,0,,,0,0,0.0,111326,Itamar Nitzan,1104347
,90.0,2,D,6.9,False,False,,,,0,,,35.0,,24,,,3.0,5.0,3.0,2.0,2.0,1.0,,1.0,0,0,,,0,0,,48144,Daniel Sundgren,1104347
,90.0,30,D,7,False,False,,,,0,,,43.0,,37,,1.0,1.0,5.0,5.0,3.0,3.0,,1.0,,0,0,,,0,0,,8450,Abdoulaye Seck,1104347
,90.0,3,D,7.2,False,False,,,,0,,,58.0,1.0,48,,3.0,1.0,1.0,1.0,,,,1.0,,1,0,,,0,0,,111335,Sean Goldberg,1104347
,90.0,27,D,7.5,False,False,,,,0,1.0,,34.0,1.0,28,2.0,1.0,4.0,11.0,6.0,3.0,2.0,1.0,1.0,2.0,1,0,,,0,0,,107199,Pierre Cornud,1104347
,63.0,25,M,6.9,False,False,1.0,1.0,,0,,,12.0,,8,2.0,1.0,1.0,11.0,5.0,4.0,1.0,,1.0,3.0,0,0,,,0,0,,338735,Anan Khalaili,1104347
,90.0,4,M,7.2,False,False,,,,0,,,51.0,1.0,43,3.0,,2.0,13.0,7.0,4.0,3.0,3.0,1.0,2.0,0,0,,,0,0,,126500,Ali Mohamed,1104347
,90.0,26,M,7,False,False,,,,0,,,29.0,1.0,20,6.0,,2.0,16.0,9.0,1.0,1.0,3.0,1.0,3.0,0,0,,,0,0,,136155,Mahmoud Jaber,1104347
1.0,63.0,8,M,6.6,True,False,1.0,1.0,,0,,,13.0,,12,2.0,,1.0,10.0,3.0,1.0,1.0,4.0,,2.0,0,0,,,0,0,,110987,Dolev Haziza,1104347
,79.0,91,F,8.2,False,False,1.0,1.0,1.0,0,1.0,,28.0,2.0,24,3.0,,,8.0,4.0,2.0,1.0,,,4.0,0,0,,,0,0,,12939,Dia Saba,1104347
1.0,90.0,9,F,7.2,False,False,2.0,2.0,1.0,0,,,15.0,1.0,8,,,,8.0,5.0,1.0,1.0,,3.0,3.0,0,0,,,0,0,,8601,Frantzdy Pierrot,1104347
,27.0,21,F,6.2,False,True,1.0,,,0,,,7.0,,4,,,,2.0,,,,1.0,,,0,0,,,0,0,,111277,Dean David,1104347
,27.0,17,F,6.6,False,True,,,,0,,,5.0,,3,1.0,,1.0,3.0,2.0,1.0,1.0,,,2.0,0,0,,,0,0,,163338,Suf Podgoreanu,1104347
,11.0,11,M,6.5,False,True,,,,0,,,7.0,,6,1.0,,,5.0,1.0,,,1.0,,2.0,0,0,,,0,0,,8461,Lior Refaelov,1104347
,,40,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,163580,Shareef Keouf,1104347
,,23,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,105846,Maor Kandil,1104347
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,126540,Ori Dahan,1104347
,,55,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,56005,Rami Gershon,1104347
,,31,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,345208,Roey Elimelech,1104347
,,18,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,110541,Goni Naor,1104347
,,34,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,386313,Hamza Shibli,1104347
,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,304334,Ilay Hajaj,1104347
,,19,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,260871,Erik Shuranov,1104347
,90.0,1,G,6.9,False,False,,,,1,,3.0,20.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,2930,Jack Butland,1104357
,90.0,2,D,8,True,False,1.0,1.0,1.0,0,,,72.0,2.0,63,1.0,1.0,,7.0,4.0,1.0,,1.0,,1.0,0,0,,,1,0,,1744,James Tavernier,1104357
,90.0,6,D,7,False,False,,,,0,,,73.0,,63,1.0,,1.0,8.0,6.0,2.0,1.0,,1.0,,0,0,,,0,0,,1740,Connor Goldson,1104357
,90.0,5,D,6.9,False,False,,,,0,,,70.0,,65,,,,6.0,3.0,1.0,1.0,,1.0,2.0,1,0,,,0,0,,44865,John Souttar,1104357
,90.0,31,D,6.9,False,False,,,,0,,,39.0,3.0,27,,,1.0,5.0,3.0,,,1.0,1.0,,0,0,,,0,0,,1738,Borna Barišić,1104357
,89.0,43,M,7.5,False,False,1.0,,,0,,,61.0,3.0,57,5.0,,,11.0,5.0,,,,,2.0,0,0,,,0,0,,2120,Nicolas Raskin,1104357
,77.0,8,M,7.2,False,False,,,,0,,,80.0,1.0,70,2.0,1.0,1.0,2.0,2.0,,,,,,0,0,,,0,0,,1753,Ryan Jack,1104357
1.0,90.0,13,M,7.7,False,False,,,,0,,,75.0,1.0,69,4.0,,,15.0,10.0,2.0,,,5.0,2.0,1,0,1.0,,0,0,,19072,Todd Cantwell,1104357
,78.0,14,F,7,False,False,5.0,1.0,,0,,,40.0,,29,5.0,,,16.0,9.0,2.0,1.0,3.0,1.0,2.0,0,0,,,0,0,,36987,Sam Lammers,1104357
,89.0,9,F,7.5,False,False,2.0,2.0,1.0,0,,,27.0,3.0,16,,,,7.0,3.0,,,,,4.0,0,0,,1.0,0,0,,37186,Cyriel Dessers,1104357
,66.0,99,F,7,False,False,3.0,2.0,,0,,,16.0,,10,2.0,,,6.0,3.0,1.0,,,,,0,0,,,0,0,,553,Danilo,1104357
1.0,24.0,19,F,7,False,True,3.0,1.0,,0,,,7.0,,3,,,,6.0,2.0,,,,,3.0,0,0,,,0,0,,277191,Abdallah Sima,1104357
,13.0,15,M,7.3,False,True,,,,0,,,22.0,,15,2.0,,,6.0,5.0,2.0,2.0,,,1.0,0,0,,,0,0,,16776,José Cifuentes,1104357
,12.0,20,M,6.9,False,True,1.0,1.0,,0,,,8.0,,7,1.0,,,2.0,1.0,1.0,,,,,0,0,,,0,0,,19100,Kieran Dowell,1104357
,11.0,23,M,6.3,False,True,,,,0,,,1.0,,1,,,,,,,,,,,0,0,,,0,0,,45049,Scott Wright,1104357
