offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
2.0,120.0,23,M,7.7,False,False,1.0,1.0,,0,1.0,,30.0,1.0,24,,,,15.0,7.0,3.0,2.0,1.0,5.0,1.0,0,0,,,0,0,,2218,Ismaïla Sarr,1102898
,120.0,21,M,7.3,True,False,1.0,,,0,,,82.0,,71,5.0,,,18.0,11.0,6.0,2.0,,,1.0,0,0,,,0,0,,21102,Valentin Rongier,1102898
,120.0,27,M,8.2,False,False,1.0,,,0,,,71.0,4.0,57,4.0,1.0,3.0,7.0,5.0,1.0,1.0,1.0,,1.0,1,0,,,0,0,,30409,Jordan Veretout,1102898
,59.0,8,M,6.3,False,False,2.0,,,0,,,31.0,2.0,29,1.0,,,8.0,3.0,,,1.0,2.0,,0,0,,,0,0,,129678,Azzedine Ounahi,1102898
,68.0,29,F,7.2,False,False,2.0,1.0,,0,,,15.0,,11,,,,18.0,9.0,9.0,7.0,1.0,1.0,3.0,0,0,,,0,0,,18592,Iliman Ndiaye,1102898
,80.0,10,F,8.5,False,False,5.0,5.0,2.0,0,,,25.0,,16,,,,9.0,4.0,1.0,1.0,1.0,1.0,2.0,1,0,,,0,0,,1465,Pierre-Emerick Aubameyang,1102898
,61.0,11,M,7.2,False,True,,,,0,,,34.0,1.0,27,1.0,,,8.0,6.0,5.0,4.0,,,,0,0,,,0,0,,412,Amine Harit,1102898
,52.0,6,M,6.3,False,True,,,,0,,,28.0,1.0,22,1.0,,1.0,4.0,3.0,1.0,1.0,,,1.0,0,0,,1.0,0,0,,1454,Mattéo Guendouzi,1102898
2.0,40.0,9,F,6.2,False,True,3.0,1.0,,0,,,13.0,1.0,9,,,,11.0,2.0,3.0,1.0,,,2.0,0,0,,,0,0,,281408,Vitinha,1102898
,1.0,36,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,0.0,47426,Rubén Blanco,1102898
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,145060,Simon Ngapandouetnbu,1102898
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,6,Leonardo Balerdi,1102898
,,95,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,195893,Souleymane Isaak Touré,1102898
,,37,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,343211,Emran Soglo,1102898
,,34,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,283216,Bilal Nadir,1102898
,120.0,91,G,8.3,False,False,,,,2,,6.0,64.0,,44,,,,3.0,2.0,,,1.0,2.0,,1,0,,,0,0,0.0,31538,Alberto Brignoli,1102898
,120.0,2,D,7,False,False,,,,0,,,54.0,,43,6.0,1.0,1.0,19.0,12.0,4.0,3.0,1.0,1.0,2.0,1,0,,,0,0,,135839,Giorgos Vagiannidis,1102898
,120.0,21,D,7.5,False,False,1.0,1.0,,0,,,67.0,1.0,60,4.0,,2.0,15.0,11.0,,,1.0,,1.0,1,0,,,0,0,,969,Tin Jedvaj,1102898
,120.0,23,D,7.3,False,False,,,,0,,,72.0,,60,3.0,2.0,2.0,9.0,7.0,,,1.0,2.0,,0,0,,,0,0,,824,Hörður Magnússon,1102898
,70.0,3,D,6.3,False,False,,,,0,,,22.0,1.0,17,2.0,,,10.0,4.0,2.0,1.0,2.0,1.0,3.0,0,0,,,0,0,,46819,Juankar,1102898
,120.0,4,M,6.5,True,False,,,,0,,,68.0,,60,,2.0,,14.0,3.0,2.0,1.0,5.0,1.0,1.0,1,0,,,0,0,,47415,Rubén Pérez,1102898
,70.0,52,M,6.3,False,False,2.0,,,0,,,20.0,,18,1.0,,,7.0,3.0,,,1.0,,,0,0,,,0,0,,37157,Tonny Vilhena,1102898
1.0,105.0,17,M,6.6,False,False,1.0,1.0,,0,,,34.0,,20,1.0,1.0,1.0,12.0,5.0,1.0,,,3.0,2.0,1,0,,,0,0,,20863,Daniel Mancini,1102898
,63.0,31,M,6.5,False,False,,,,0,,,20.0,1.0,15,,,,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,30536,Filip Đuričić,1102898
,45.0,77,M,6.2,False,False,,,,0,,,7.0,,4,1.0,,,8.0,3.0,1.0,1.0,2.0,1.0,1.0,0,0,,,0,0,,2183,Benjamin Verbič,1102898
,63.0,9,F,6.3,False,False,,,,0,,,13.0,,6,,1.0,,9.0,4.0,,,,1.0,,0,0,,,0,0,,56026,Andraž Šporar,1102898
,75.0,34,F,6.6,False,True,1.0,,,0,,,25.0,1.0,20,,,,15.0,4.0,3.0,,2.0,3.0,2.0,0,0,,,0,0,,6252,Sebastián Palacios,1102898
,57.0,10,M,7.3,False,True,,,,0,,,32.0,3.0,29,3.0,,,6.0,3.0,,,2.0,,,0,0,,,0,0,,18761,Bernard,1102898
1.0,57.0,7,F,7,False,True,1.0,1.0,1.0,0,,,17.0,,14,,,1.0,13.0,3.0,4.0,1.0,,1.0,2.0,0,0,,,1,0,,26965,Fotis Ioannidis,1102898
,50.0,16,M,6.5,False,True,,,,0,,,17.0,,16,1.0,,,6.0,1.0,,,2.0,,1.0,1,0,,,0,0,,56025,Adam Gnezda Čerin,1102898
,50.0,25,D,7.3,False,True,1.0,,,0,,,19.0,1.0,17,,1.0,,2.0,1.0,1.0,1.0,,,,0,0,,,0,0,,2820,Filip Mladenović,1102898
,15.0,8,M,6.6,False,True,,,,0,,,4.0,,2,,,,1.0,,,,1.0,,,0,0,,,0,0,,14310,László Kleinheisler,1102898
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1589,Yury Lodygin,1102898
,,15,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26732,Vasilios Xenopoulos,1102898
,,24,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328618,Georgios Sideras,1102898
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26848,Giannis Kotsiras,1102898
,,14,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,38692,Erik Palmer-Brown,1102898
,,18,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,3575,Enis Çokaj,1102898
,90.0,1,G,6.6,False,False,,,,2,,3.0,22.0,,10,,,,,,,,,,,0,0,,,0,0,0.0,2930,Jack Butland,1119326
,90.0,2,D,6.7,True,False,1.0,1.0,,0,,,24.0,2.0,14,4.0,,,8.0,4.0,,,2.0,,1.0,1,0,,,0,0,,1744,James Tavernier,1119326
,90.0,6,D,7,False,False,,,,0,,,28.0,,20,2.0,4.0,,14.0,6.0,,,1.0,1.0,,0,0,,,0,0,,1740,Connor Goldson,1119326
,90.0,5,D,6.9,False,False,,,,0,,,20.0,,14,,2.0,3.0,6.0,2.0,,,,,1.0,1,0,,,0,0,,44865,John Souttar,1119326
,90.0,31,D,6.3,False,False,,,,0,,,30.0,1.0,9,2.0,1.0,3.0,6.0,3.0,1.0,,1.0,1.0,1.0,1,0,,,0,0,,1738,Borna Barišić,1119326
,81.0,15,M,6.9,False,False,,,,0,,,21.0,1.0,15,3.0,1.0,,11.0,4.0,,,5.0,,,0,0,,,0,0,,16776,José Cifuentes,1119326
,67.0,8,M,6.7,False,False,,,,0,,,21.0,,14,3.0,,1.0,4.0,3.0,,,,,,0,0,,,0,0,,1753,Ryan Jack,1119326
,90.0,43,M,6.2,False,False,,,,0,,,28.0,,16,2.0,,1.0,12.0,5.0,,,2.0,,2.0,0,0,,,0,0,,2120,Nicolas Raskin,1119326
,86.0,13,M,6.9,False,False,,,,0,,,22.0,,19,1.0,,,10.0,5.0,2.0,2.0,,1.0,3.0,1,0,,,0,0,,19072,Todd Cantwell,1119326
,67.0,19,F,7.3,False,False,2.0,2.0,1.0,0,,,13.0,,10,1.0,,,9.0,3.0,4.0,1.0,1.0,,,0,0,,,0,0,,277191,Abdallah Sima,1119326
,81.0,9,F,6.9,False,False,,,,0,1.0,,12.0,2.0,7,,,,13.0,3.0,2.0,,2.0,2.0,4.0,0,0,,,0,0,,37186,Cyriel Dessers,1119326
,23.0,4,M,6.3,False,True,,,,0,,,13.0,,9,1.0,,,4.0,3.0,,,1.0,1.0,,0,0,,,0,0,,19104,John Lundstram,1119326
,23.0,17,F,7.6,False,True,2.0,1.0,1.0,0,,,3.0,,1,,1.0,,7.0,4.0,5.0,4.0,,,1.0,0,0,,,0,0,,423,Rabbi Matondo,1119326
,9.0,20,M,6.3,False,True,1.0,,,0,,,4.0,,2,,,,1.0,,,,,,,0,0,,,0,0,,19100,Kieran Dowell,1119326
,9.0,99,F,5.9,False,True,,,,0,,,3.0,,2,,,,4.0,,1.0,,,,,0,0,,,0,0,,553,Danilo,1119326
,11.0,14,F,6.9,False,True,1.0,1.0,,0,,,2.0,,2,1.0,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,36987,Sam Lammers,1119326
,,28,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,45177,Robby McCrorie,1119326
,,38,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162284,Leon King,1119326
,,44,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,308809,Adam Devine,1119326
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2767,Leon Balogun,1119326
,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19990,Dujon Sterling,1119326
,,26,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19437,Ben Davies,1119326
,,23,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,45049,Scott Wright,1119326
,90.0,1,G,6.7,False,False,,,,2,,3.0,28.0,,21,,,,,,,,,,,0,0,,,0,0,0.0,22157,Walter Benítez,1119326
,90.0,3,D,6.9,False,False,,,,0,,,61.0,2.0,47,2.0,,2.0,6.0,3.0,1.0,1.0,2.0,,,0,0,,,0,0,,231,Jordan Teze,1119326
,89.0,5,D,7.7,False,False,1.0,,,0,,,75.0,,70,5.0,2.0,,17.0,13.0,,,,2.0,2.0,0,0,,,0,0,,1085,André Ramalho,1119326
,89.0,18,D,7,False,False,,,,0,,,104.0,,95,1.0,1.0,,5.0,4.0,,,1.0,2.0,,0,0,,,0,0,,22160,Olivier Boscagli,1119326
,80.0,8,D,6.9,False,False,,,,0,,,56.0,1.0,51,1.0,,,11.0,8.0,8.0,5.0,,1.0,,0,0,,,0,0,,38735,Sergiño Dest,1119326
,69.0,34,M,6.9,False,False,2.0,,,0,,,29.0,1.0,27,1.0,,,9.0,3.0,1.0,,1.0,2.0,1.0,0,0,,,0,0,,161897,Ismael Saibari,1119326
,90.0,6,M,6.9,False,False,2.0,1.0,1.0,0,,,62.0,1.0,52,1.0,,1.0,10.0,5.0,2.0,,1.0,,1.0,0,0,,,0,0,,22149,Ibrahim Sangaré,1119326
,90.0,23,M,7.9,False,False,1.0,1.0,,0,,,61.0,7.0,47,1.0,,,9.0,6.0,2.0,2.0,1.0,3.0,,0,0,,,0,0,,37749,Joey Veerman,1119326
,90.0,11,F,8.7,False,False,2.0,1.0,,0,1.0,,44.0,4.0,36,1.0,1.0,1.0,11.0,7.0,5.0,4.0,1.0,1.0,1.0,0,0,,,0,0,,290549,Johan Bakayoko,1119326
,90.0,9,F,7.3,True,False,1.0,1.0,1.0,0,,,34.0,,24,,,,12.0,7.0,,,,1.0,,0,0,,,0,0,,246,Luuk de Jong,1119326
,81.0,7,F,6.7,False,False,1.0,1.0,,0,,,42.0,,35,2.0,,,11.0,4.0,5.0,1.0,,1.0,,0,0,,,0,0,,544,Noa Lang,1119326
,21.0,20,M,6.3,False,True,,,,0,,,6.0,,6,,,,3.0,1.0,2.0,1.0,,,,0,0,,,0,0,,36905,Guus Til,1119326
,10.0,2,D,6.7,False,True,,,,0,,,6.0,,4,,,,1.0,1.0,,,,,,0,0,,,0,0,,194645,Shurandy Sambo,1119326
,9.0,32,F,6.6,False,True,,,,0,,,2.0,,1,,,,2.0,1.0,1.0,1.0,,,1.0,1,0,,,0,0,,129072,Yorbe Vertessen,1119326
,1.0,26,F,,False,True,,,,0,,,3.0,,2,,,,3.0,1.0,1.0,,,,,0,0,,,0,0,,313078,Isaac Babadi,1119326
,1.0,22,M,,False,True,,,,0,,,1.0,,1,,,,1.0,1.0,,,,,,0,0,,,0,0,,37890,Jerdy Schouten,1119326
,,24,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,15277,Boy Waterman,1119326
,,16,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,36828,Joël Drommel,1119326
,,10,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162037,Malik Tillman,1119326
,,31,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,402272,Tygo Land,1119326
,,14,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,73868,Ricardo Pepi,1119326
,,21,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19195,Anwar El Ghazi,1119326
,90.0,1,G,7.9,False,False,,,,0,,4.0,53.0,,35,,,,1.0,1.0,,,,,,1,0,,,0,0,0.0,8574,Jean Butez,1121330
,90.0,2,D,6.9,False,False,,,,0,,,29.0,,14,2.0,,,14.0,8.0,5.0,3.0,2.0,,,1,0,,,0,0,,6898,Ritchie De Laet,1121330
,90.0,23,D,7.7,True,False,,,,0,,,51.0,,39,,3.0,,7.0,2.0,,,,,,0,0,,,0,0,,162,Toby Alderweireld,1121330
,90.0,44,D,7.2,False,False,1.0,,,0,,,48.0,,41,,2.0,,5.0,3.0,,,,,,0,0,,,0,0,,162568,Soumaila Coulibaly,1121330
,50.0,34,D,5.9,False,False,,,,0,,,25.0,,19,1.0,,,5.0,2.0,,,,,3.0,0,1,,,0,0,,8701,Jelle Bataille,1121330
,90.0,27,M,7.2,False,False,,,,0,,,15.0,,13,6.0,,1.0,15.0,11.0,,,1.0,5.0,,0,0,,,0,0,,308836,Mandela Keita,1121330
,90.0,48,M,7.3,False,False,,,,0,1.0,,29.0,2.0,24,,2.0,1.0,6.0,3.0,1.0,,,,1.0,0,0,,,0,0,,340154,Arthur Vermeeren,1121330
1.0,56.0,17,M,6.6,False,False,,,,0,,,10.0,,7,1.0,,2.0,12.0,5.0,4.0,2.0,1.0,2.0,3.0,0,0,,,0,0,,191979,Jacob Ondrejka,1121330
,56.0,24,M,6.9,False,False,1.0,1.0,,0,,,8.0,1.0,7,1.0,,,6.0,3.0,,,,1.0,1.0,0,0,,,0,0,,541,Jürgen Ekkelenkamp,1121330
,90.0,10,M,7,False,False,1.0,1.0,,0,,,23.0,,14,4.0,,,16.0,8.0,2.0,1.0,2.0,3.0,2.0,0,0,,,0,0,,267728,Michel Ange Balikwisha,1121330
,70.0,18,F,7.5,False,False,2.0,1.0,1.0,0,,,23.0,1.0,14,2.0,,,10.0,6.0,,,1.0,3.0,1.0,0,0,,,0,0,,183,Vincent Janssen,1121330
,34.0,21,D,6.9,False,True,,,,0,,,8.0,,5,1.0,,,5.0,4.0,2.0,1.0,,2.0,,0,0,,,0,0,,51308,Sam Vines,1121330
,34.0,33,D,6.9,False,True,,,,0,,,1.0,,1,,2.0,,,,,,,,,0,0,,,0,0,,303679,Zeno Van Den Bosch,1121330
,20.0,11,F,6.7,False,True,1.0,1.0,,0,,,,,,,,,4.0,1.0,,,,1.0,,0,0,,,0,0,,137403,Arbnor Muja,1121330
,,81,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,374902,Niels Devalckeneer,1121330
,,91,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162511,Senne Lammens,1121330
,,30,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,161989,Christopher Scott,1121330
,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,47998,Alhassan Yusuf,1121330
,,7,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,37188,Gyrano Kerk,1121330
,,9,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,395040,George Ilenikhena,1121330
,,55,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,198347,Anthony Valencia,1121330
,,19,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,39121,Chidera Ejuke,1121330
,90.0,30,G,7.2,False,False,,,,1,,3.0,23.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,26821,Giorgos Athanasiadis,1121330
,68.0,29,D,6.3,False,False,,,,0,,,40.0,1.0,32,2.0,,,10.0,4.0,,,1.0,1.0,2.0,0,0,,,0,0,,102,Djibril Sidibé,1121330
,90.0,21,D,6.9,False,False,1.0,,,0,,,59.0,,54,,,1.0,6.0,2.0,,,,1.0,3.0,0,0,,,0,0,,1986,Domagoj Vida,1121330
,90.0,2,D,7.2,False,False,2.0,,,0,,,66.0,,60,5.0,1.0,3.0,13.0,5.0,,,1.0,,3.0,0,0,,,0,0,,20689,Harold Moukoudi,1121330
1.0,90.0,28,D,7.7,False,False,1.0,1.0,,0,,,61.0,2.0,54,3.0,,,6.0,5.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,,2685,Ehsan Haji Safi,1121330
,90.0,13,M,6.3,False,False,,,,0,,,66.0,,56,,,1.0,11.0,2.0,2.0,,1.0,1.0,2.0,1,0,,,0,0,,35576,Orbelín Pineda,1121330
,45.0,4,M,6.9,True,False,1.0,,,0,,,21.0,1.0,15,,,1.0,6.0,5.0,1.0,1.0,,2.0,1.0,1,0,,,0,0,,3011,Damian Szymański,1121330
,90.0,5,M,8.2,False,False,,,,0,,,46.0,7.0,35,1.0,,,15.0,8.0,4.0,3.0,1.0,3.0,2.0,0,0,,,0,0,,2719,Nordin Amrabat,1121330
,67.0,10,M,6.9,False,False,,,,0,,,31.0,2.0,26,,,1.0,7.0,3.0,,,,,2.0,0,0,,,0,0,,2811,Steven Zuber,1121330
,67.0,8,M,6.7,False,False,,,,0,,,25.0,,22,1.0,,,10.0,5.0,2.0,1.0,1.0,2.0,,0,0,,,0,0,,1818,Mijat Gaćinović,1121330
,36.0,7,F,6.7,False,False,3.0,1.0,,0,,,4.0,,4,,,,2.0,1.0,,,,,,0,0,,,0,0,,93059,Levi García,1121330
,54.0,14,F,7.3,False,True,3.0,1.0,,0,,,10.0,1.0,8,,,,12.0,7.0,1.0,1.0,,,1.0,0,0,,,0,0,,612,Ezequiel Ponce,1121330
,45.0,6,M,6.9,False,True,,,,0,,,33.0,1.0,29,,,1.0,4.0,2.0,1.0,,1.0,,,0,0,,,0,0,,50009,Jens Jønsson,1121330
,23.0,19,M,6.9,False,True,,,,0,,,12.0,2.0,9,,,,1.0,,,,,,1.0,0,0,,,0,0,,19270,Niclas Eliasson,1121330
,23.0,20,M,7,False,True,1.0,1.0,,0,,,27.0,1.0,24,,,,2.0,,1.0,,,,,0,0,,,0,0,,606,Petros Mantalos,1121330
,22.0,11,F,7.2,False,True,2.0,,,0,,,20.0,1.0,17,,,,1.0,,1.0,,,,,0,0,,,0,0,,47011,Sergio Araujo,1121330
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1079,Cican Stanković,1121330
,,39,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,585,Panagiotis Ginis,1121330
,,24,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,135835,Gerasimos Mitoglou,1121330
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2688,Milad Mohammadi,1121330
,,12,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,61257,Lazaros Rota,1121330
,,70,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2883,Rodolfo Pizarro,1121330
,,25,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,602,Konstantinos Galanopoulos,1121330
,90.0,1,G,6.7,False,False,,,,1,,1.0,25.0,,25,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,0.0,70336,Vladan Kovačević,1119328
,90.0,25,D,6.9,False,False,,,,0,,,73.0,1.0,60,1.0,,3.0,8.0,3.0,,,,1.0,2.0,0,0,,,0,0,,191110,Bogdan Racovițan,1119328
,90.0,15,D,7.2,False,False,1.0,,,0,,,77.0,,69,2.0,1.0,2.0,9.0,6.0,,,,1.0,1.0,0,0,,,0,0,,9002,Adnan Kovačević,1119328
1.0,80.0,3,D,6.9,False,False,,,,0,,,75.0,,60,1.0,,1.0,4.0,3.0,,,,1.0,,0,0,,,0,0,,66191,Milan Rundić,1119328
,90.0,7,M,7.7,True,False,,,,0,,,63.0,2.0,48,3.0,,,12.0,9.0,3.0,3.0,1.0,1.0,,0,0,,,0,0,,14347,Fran Tudor,1119328
,90.0,66,M,7.5,False,False,,,,0,,,61.0,3.0,55,4.0,,,10.0,8.0,2.0,1.0,,2.0,,0,0,,,0,0,,27039,Giannis Papanikolaou,1119328
,90.0,5,M,7.3,False,False,,,,0,,,36.0,1.0,32,1.0,,,8.0,7.0,4.0,4.0,,,1.0,0,0,,,0,0,,48010,Gustav Berggren,1119328
,23.0,20,M,6.5,False,False,,,,0,,,5.0,,5,,,,1.0,,,,1.0,,,0,0,,,0,0,,104845,Jean Carlos,1119328
1.0,60.0,77,F,6.6,False,False,,,,0,,,9.0,,7,1.0,,1.0,3.0,1.0,,,,,2.0,0,0,,,0,0,,40207,Marcin Cebula,1119328
1.0,80.0,99,F,6.5,False,False,3.0,1.0,,0,,,15.0,,10,,,,6.0,2.0,1.0,,,,1.0,0,0,,,0,0,,40269,Fabian Piasecki,1119328
,80.0,30,F,6.7,False,False,,,,0,,,17.0,,13,1.0,,,4.0,2.0,1.0,,,1.0,,0,0,,,0,0,,63443,Vladyslav Kocherhin,1119328
1.0,67.0,22,M,6.9,False,True,1.0,,,0,,,24.0,,19,,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,,43194,Deian Sorescu,1119328
,30.0,93,M,6.7,False,True,1.0,,,0,,,15.0,1.0,11,,,,2.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,25212,Sonny Kittel,1119328
,10.0,8,M,7,False,True,,,,0,,,13.0,,13,,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,,262634,Ben Lederman,1119328
1.0,10.0,14,M,6.3,False,True,,,,0,,,7.0,,5,,,,1.0,,,,,,,0,0,,,0,0,,66022,Srđan Plavšić,1119328
,10.0,9,F,6.3,False,True,1.0,1.0,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,14381,Łukasz Zwoliński,1119328
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,91215,Antonis Tsiftsis,1119328
,,24,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,40466,Zoran Arsenić,1119328
,,6,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,215851,Szymon Czyż,1119328
,,27,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,40672,Bartosz Nowak,1119328
,90.0,1,G,7.2,False,False,,,,0,,2.0,44.0,,31,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,15573,Kamil Grabara,1119328
,90.0,19,D,6.6,False,False,,,,0,,,41.0,,27,,,2.0,7.0,2.0,2.0,1.0,1.0,,,1,0,,,0,0,,395133,Elias Jelert,1119328
,90.0,3,D,7.3,False,False,,,,0,,,56.0,,50,1.0,,1.0,5.0,3.0,1.0,1.0,,,,0,0,,,0,0,,1291,Denis Vavro,1119328
,90.0,2,D,7.6,False,False,,,,0,,,85.0,,79,,1.0,2.0,3.0,3.0,,,,1.0,,0,0,,,0,0,,31043,Kevin Diks,1119328
,90.0,24,D,7.2,False,False,,,,0,,,63.0,,50,1.0,,,6.0,3.0,,,1.0,2.0,,0,0,,,0,0,,1173,Birger Meling,1119328
,64.0,7,M,6.9,True,False,1.0,,,0,,,30.0,,23,1.0,,1.0,9.0,4.0,,,1.0,1.0,2.0,0,0,,,0,0,,2080,Viktor Claesson,1119328
,86.0,33,M,6.7,False,False,,,,0,,,55.0,,52,,,1.0,4.0,,,,3.0,,,0,0,,,0,0,,1293,Rasmus Falk Jensen,1119328
,81.0,9,M,6.2,False,False,,,,0,,,34.0,1.0,31,,,,9.0,1.0,3.0,,1.0,1.0,1.0,0,0,,,0,0,,19300,Diogo Gonçalves,1119328
,64.0,40,F,6.3,False,False,,,,0,,,14.0,,11,,,1.0,3.0,,,,,,1.0,0,0,,,0,0,,338958,Roony Bardghji,1119328
,90.0,25,F,6.7,False,False,1.0,,,0,,,21.0,,17,,,,6.0,1.0,1.0,,,1.0,1.0,0,0,,,0,0,,48203,Jordan Larsson,1119328
,80.0,10,F,7.2,False,False,1.0,1.0,,0,,,28.0,1.0,20,1.0,,,7.0,3.0,1.0,,2.0,1.0,1.0,0,0,,,0,0,,18946,Mohamed Elyounoussi,1119328
,26.0,12,M,6.6,False,True,,,,0,,,8.0,,5,1.0,,,3.0,2.0,,,,,1.0,0,0,,,0,0,,2736,Lukas Lerager,1119328
,26.0,18,F,6.5,False,True,,,,0,,,4.0,1.0,3,,,,8.0,2.0,,,2.0,,,1,0,,,0,0,,61774,Orri Steinn Óskarsson,1119328
,10.0,20,D,6.6,False,True,,,,0,,,3.0,,2,,,1.0,1.0,1.0,,,,,,0,0,,,0,0,,1287,Nicolai Boilesen,1119328
,9.0,6,D,6.7,False,True,,,,0,,,4.0,,3,,,,,,,,,,,0,0,,,0,0,,16045,Christian Sørensen,1119328
,9.0,39,M,6.3,False,True,,,,0,,,3.0,,3,,,1.0,1.0,,,,1.0,,,0,0,,,0,0,,339874,Oscar Højlund,1119328
,,41,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,344762,Andreas Dithmer,1119328
,,21,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,311273,Theo Sander,1119328
,,22,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1283,Peter Ankersen,1119328
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,319469,Valdemar Lund,1119328
,,36,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,349212,William Clem,1119328
,90.0,1,G,7,False,False,,,,1,,1.0,42.0,,28,,,,,,,,,,,0,0,,,0,0,0.0,41089,Matheus,1119332
,90.0,2,D,7.2,False,False,,,,0,,,34.0,1.0,25,4.0,,1.0,6.0,6.0,1.0,1.0,,,1.0,0,0,,,0,0,,153290,Victor Gómez,1119332
,90.0,6,D,6.9,False,False,2.0,,,0,,,66.0,,54,,,1.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,1,0,,,0,0,,2675,José Fonte,1119332
,90.0,4,D,6.5,False,False,,,,0,,,62.0,,47,1.0,,1.0,8.0,4.0,,,1.0,,1.0,1,0,,,0,0,,20884,Sikou Niakaté,1119332
,90.0,19,D,7.2,False,False,1.0,,,0,,,25.0,1.0,13,5.0,,2.0,16.0,8.0,1.0,1.0,,,4.0,0,0,,,0,0,,47358,Adrián Marín,1119332
